# t, x, y, z, qx, qy, qz
1.05, 0.6610654851077719, -0.0352409696904062, 0., 0., 0., 0.003974873357443217
1.06, 0.6614450705496299, -0.032668279622918774, 0., 0., 0., -0.02060972076398089
1.07, 0.6618455755107086, -0.02997828861790305, 0., 0., 0., -0.04540672564033983
1.08, 0.6622612464557581, -0.02717905647616276, 0., 0., 0., -0.07031294946799263
1.09, 0.6626861014041371, -0.024278733755704045, 0., 0., 0., -0.09521178690515764
1.1, 0.6631139897868918, -0.021285616446967384, 0., 0., 0., -0.11997329465724894
1.11, 0.6635386557674177, -0.01820820776577774, 0., 0., 0., -0.1444552200149403
1.12, 0.6639538056889159, -0.01505528528914187, 0., 0., 0., -0.16850512530356182
1.1300000000000001, 0.6643531802278624, -0.011835971413770977, 0., 0., 0., -0.19196363251115856
1.1400000000000001, 0.6647306316825532, -0.008559804812556885, 0., 0., 0., -0.2146686504419785
1.1500000000000001, 0.6650802065993776, -0.005236810207115151, 0., 0., 0., -0.2364602712075213
1.16, 0.6653962336273863, -0.0018775633811820153, 0., 0., 0., -0.2571858780117497
1.17, 0.6656734160875184, 0.0015067520422023363, 0., 0., 0., -0.27670493702805965
1.18, 0.6659069282458372, 0.004904299906316752, 0., 0., 0., -0.29489297990147234
1.19, 0.666092513698871, 0.008302563038267806, 0., 0., 0., -0.3116444159166359
1.2, 0.6662265836350215, 0.01168833523548581, 0., 0., 0., -0.32687400766424585
1.21, 0.6663063120664034, 0.015047737875745568, 0., 0., 0., -0.34051705148636835
1.22, 0.6663297244856364, 0.01836626489485251, 0., 0., 0., -0.3525284656148994
1.23, 0.666295775864449, 0.02162885909107505, 0., 0., 0., -0.3628810910983647
1.24, 0.6662044135606718, 0.024820021514291826, 0., 0., 0., -0.3715635300713081
1.25, 0.666056620626476, 0.02792395408130766, 0., 0., 0., -0.3785778137150426
1.26, 0.6658544352932537, 0.030924733584715966, 0., 0., 0., -0.38393712354359144
1.27, 0.6656009431010861, 0.03380651305524374, 0., 0., 0., -0.38766371120552806
1.28, 0.6653002392539602, 0.0365537441859612, 0., 0., 0., -0.3897870900612515
1.29, 0.6649573602701767, 0.039151412469976436, 0., 0., 0., -0.39034251565726413
1.3, 0.6645781857536509, 0.04158527509979079, 0., 0., 0., -0.3893697346028151
1.31, 0.6641693129742668, 0.043842090763220334, 0., 0., 0., -0.38691196079447715
1.32, 0.6637379087170445, 0.04590983041811532, 0., 0., 0., -0.38301503089564853
1.33, 0.6632915443383178, 0.04777785900228015, 0., 0., 0., -0.37772669335961595
1.34, 0.662838020979187, 0.049437079777741234, 0., 0., 0., -0.37109599328839005
1.35, 0.662385192318993, 0.05088003544081438, 0., 0., 0., -0.36317272595035127
1.36, 0.6619407920709919, 0.05210096297993988, 0., 0., 0., -0.3540069425654812
1.37, 0.6615122726786277, 0.05309580221490449, 0., 0., 0., -0.3436485015276198
1.3800000000000001, 0.6611066604842577, 0.05386216069466593, 0., 0., 0., -0.33214666577873864
1.3900000000000001, 0.6607304311784723, 0.05439923991312283, 0., 0., 0., -0.3195497523438773
1.4000000000000001, 0.6603894077746917, 0.0547077294572217, 0., 0., 0., -0.30590484323756567
1.41, 0.6600886818805374, 0.05478967666645938, 0., 0., 0., -0.2912575685253643
1.42, 0.6598325576709309, 0.05464833967300739, 0., 0., 0., -0.275651972589398
1.43, 0.6596245170891072, 0.05428803143183907, 0., 0., 0., -0.25913047468738815
1.44, 0.6594672039196361, 0.05371396162963786, 0., 0., 0., -0.24173393418919004
1.45, 0.6593624241140702, 0.05293208239045343, 0., 0., 0., -0.22350183089601386
1.46, 0.6593111595436467, 0.051948942568860436, 0., 0., 0., -0.20447257077143058
1.47, 0.659313592450755, 0.05077155428453319, 0., 0., 0., -0.18468392775501877
1.48, 0.6593691381002389, 0.049407274283016916, 0., 0., 0., -0.16417363264717194
1.49, 0.6594764834619092, 0.04786370176459086, 0., 0., 0., -0.14298011994459053
1.5, 0.6596336301365235, 0.04614859353452039, 0., 0., 0., -0.12114344227676234
1.51, 0.6598379401316632, 0.04426979669986598, 0., 0., 0., -0.09870635878684728
1.52, 0.6600861834749417, 0.042235198660844964, 0., 0., 0., -0.07571559717774715
1.53, 0.6603745870029861, 0.04005269379915483, 0., 0., 0., -0.052223277727706637
1.54, 0.6606988839764992, 0.037730166027101664, 0., 0., 0., -0.028288469803661856
1.55, 0.6610543644408091, 0.03527548620348538, 0., 0., 0., -0.003978825956216696
1.56, 0.6614359264774556, 0.03269652331906311, 0., 0., 0., 0.020627794859960375
1.57, 0.6618381286770209, 0.0300011682818044, 0., 0., 0., 0.045441843633654194
1.58, 0.6622552443082295, 0.027197369068162443, 0., 0., 0., 0.07036090843746808
1.59, 0.6626813177640892, 0.024293175931856936, 0., 0., 0., 0.09526905994755014
1.6, 0.6631102239315535, 0.021296795259545673, 0., 0., 0., 0.1200369403659669
1.61, 0.6635357311537651, 0.01821665051951763, 0., 0., 0., 0.14452280384159558
1.62, 0.6639515684278805, 0.015061448554843218, 0., 0., 0., 0.16857465136757951
1.6300000000000001, 0.6643514973990324, 0.011840249220181533, 0., 0., 0., 0.19203348445140475
1.6400000000000001, 0.6647293895626867, 0.008562536051152711, 0., 0., 0., 0.2147375399560156
1.6500000000000001, 0.6650793088631868, 0.005238285293567662, 0., 0., 0., 0.23652719301390573
1.6600000000000001, 0.6653955995661766, 0.0018780302229613834, 0., 0., 0., 0.2572500701086692
1.67, 0.6656729788802652, -0.0015070827196900513, 0., 0., 0., 0.27676584530623555
1.68, 0.6659066333080605, -0.004905249821765776, 0., 0., 0., 0.29495022638514373
1.69, 0.6660923171270406, -0.00830398215199626, 0., 0., 0., 0.3116977701268499
1.7, 0.6662264507580503, -0.011690098031460015, 0., 0., 0., 0.3269233607936768
1.71, 0.6663062161108576, -0.015049740079567931, 0., 0., 0., 0.3405623932212064
1.72, 0.6663296453574641, -0.018368420582118867, 0., 0., 0., 0.35256986352508163
