"Time","max height (stats)","max volume (stats)"
4.06298,0.090659,59.5129
4.06916,0.092001,59.3731
4.07496,0.092917,59.2375
4.07677,0.093136,59.2436
4.08063,0.0935,59.2341
4.08448,0.093724,59.2701
4.08797,0.093809,59.3338
4.09094,0.093792,59.4581
4.09367,0.093705,59.5545
4.09638,0.09355,59.6617
4.09926,0.09331,59.7825
4.10218,0.092986,59.8993
4.10526,0.092556,60.0154
4.10868,0.09197,60.152
4.11131,0.091438,60.2926
4.11364,0.09099,60.4109
4.1164,0.09039,60.553
4.12018,0.089439,60.758
4.12397,0.08834,60.9209
4.12779,0.088941,61.0813
4.13097,0.089821,61.2418
4.13345,0.090468,61.3597
4.13592,0.091068,61.4754
4.13803,0.091547,61.5762
4.13986,0.091936,61.6439
4.14169,0.092299,61.6995
4.14398,0.092719,61.7651
4.14685,0.093187,61.8599
4.14994,0.093618,61.972
4.153,0.093969,62.0912
4.15606,0.094243,62.2184
4.15915,0.094441,62.3431
4.16225,0.094559,62.4352
4.16537,0.094598,62.4989
4.16853,0.094555,62.5543
4.17175,0.094427,62.6139
4.17484,0.094226,62.6773
4.17736,0.094008,62.7427
4.17974,0.093759,62.7799
4.18218,0.093462,62.7984
4.18455,0.093136,62.8255
4.18655,0.092833,62.8875
4.18781,0.092631,62.9455
4.18862,0.092495,62.996
4.18921,0.092392,63.037
4.18974,0.092299,63.0656
4.19026,0.092205,63.0873
4.19089,0.092092,63.1063
4.19166,0.091952,63.1257
4.19263,0.091775,63.1486
4.19386,0.091546,63.1791
4.19544,0.091249,63.2205
4.19668,0.091011,63.2573
4.19767,0.090818,63.2455
4.19863,0.090629,63.2771
4.19945,0.090467,63.3036
4.20013,0.090332,63.324
4.20077,0.090446,63.3406
4.20144,0.090715,63.3537
4.20215,0.090998,63.3461
4.20294,0.091305,63.3494
4.20383,0.091645,63.346
4.20485,0.092026,63.3389
4.20604,0.092456,63.3301
4.20734,0.092918,63.3201
4.20888,0.093444,63.3092
4.21069,0.094037,63.3002
4.21283,0.094699,63.3299
4.21526,0.0954,63.3401
4.21776,0.096069,63.363
4.22031,0.096702,63.3758
4.22345,0.097393,63.4057
4.22684,0.098036,63.4339
4.23039,0.099148,63.3963
4.23358,0.101275,63.3688
4.23617,0.103184,63.3228
4.2387,0.105009,63.262
4.24156,0.107007,63.184
4.24449,0.108973,63.0933
4.24695,0.110558,63.0106
4.24908,0.111853,62.9311
4.25118,0.113088,62.8591
4.25343,0.114354,62.7766
4.25594,0.115703,62.6799
4.25878,0.117154,62.5212
4.26179,0.118605,62.3869
4.26375,0.119509,62.3152
4.26593,0.127338,62.2352
4.26903,0.128736,62.1187
4.27153,0.13636,62.0259
4.27435,0.137809,61.9403
4.27781,0.141914,61.8288
4.28015,0.14276,61.7545
4.28351,0.143783,61.6579
4.28541,0.144064,61.6869
4.28802,0.144561,61.5828
4.29017,0.145471,61.4941
4.29208,0.146263,61.4134
4.29412,0.147046,61.3598
4.29613,0.147857,61.2396
4.29792,0.148536,61.1327
4.29982,0.149217,61.001
4.30167,0.149708,60.889
4.3032,0.150054,60.8208
4.30451,0.150276,60.8175
4.30582,0.15043,60.8122
4.30695,0.150475,60.7721
4.30772,0.150382,60.7524
4.30809,0.150161,60.75
4.30825,0.149881,60.709
4.3089,0.149764,60.6099
4.31069,0.149987,60.5148
4.31248,0.150379,60.4088
4.31417,0.151588,60.2469
4.31584,0.153389,60.1406
4.31732,0.154964,59.9659
4.31868,0.156376,59.8176
4.3198,0.157519,59.7363
4.32093,0.158065,59.5778
4.32132,0.158732,59.4344
4.32174,0.158333,59.3914
4.32213,0.155263,59.5411
4.32263,0.15397,59.6282
4.32292,0.154089,59.6172
4.32307,0.154144,59.6158
4.32315,0.154164,59.6194
4.3232,0.154166,59.6243
4.32325,0.154164,59.6291
4.32331,0.154165,59.6332
4.32339,0.154178,59.6351
4.32361,0.154246,59.6278
4.32451,0.15459,59.5774
4.32539,0.154914,59.5321
4.3261,0.155161,59.5001
4.32669,0.156696,59.4766
4.32717,0.157952,59.4586
4.32754,0.158903,59.4456
4.32783,0.15965,59.4371
4.32806,0.160241,59.3871
4.32826,0.160729,59.383
4.32843,0.161182,59.3797
4.32862,0.161651,59.3749
4.32866,0.161745,59.3774
4.32867,0.161766,59.3806
4.32867,0.161777,59.3835
4.32868,0.161786,59.3859
4.32869,0.1618,59.3876
4.3287,0.161827,59.3891
4.32873,0.161899,59.3893
4.32882,0.162119,59.3863
4.32911,0.162864,59.3733
4.32974,0.164488,59.3432
4.33131,0.157616,59.2024
4.33304,0.160314,59.113
4.33427,0.162215,59.0455
4.33527,0.163774,58.9832
4.33632,0.165421,58.9137
4.33761,0.167423,58.8265
4.33917,0.169872,58.7172
4.34081,0.172448,58.57
4.34167,0.162643,58.3659
4.34256,0.162723,58.3107
4.34349,0.162733,58.2561
4.34443,0.162738,58.1256
4.34586,0.163142,58.0667
4.3487,0.164665,57.9376
4.3517,0.166111,57.8164
4.35495,0.167494,57.8118
4.35595,0.167192,57.8416
4.3567,0.166092,57.7956
4.35761,0.164894,57.7751
4.35908,0.165101,57.7145
4.36076,0.166394,57.6077
4.36279,0.168013,57.5389
4.36461,0.169407,57.4843
4.36616,0.170551,57.3779
4.36746,0.171485,57.3078
4.36879,0.172416,57.2214
4.36996,0.1732,57.1372
4.37133,0.174098,57.0234
4.37277,0.175001,56.9525
4.37468,0.176148,56.8622
4.37575,0.176764,56.7834
4.37688,0.177388,56.7213
4.37793,0.177953,56.6601
4.37892,0.178453,56.6041
4.37993,0.178966,56.539
4.38111,0.179521,56.4734
4.38267,0.180224,56.3885
4.3828,0.18025,56.3717
4.38305,0.180319,56.3502
4.38333,0.180396,56.3273
4.38367,0.180497,56.2928
4.3841,0.180627,56.2553
4.38466,0.17832,56.122
4.38538,0.178597,56.0814
4.3862,0.178906,56.0324
4.38686,0.179144,56.0355
4.38746,0.179355,56.0785
4.38816,0.1796,56.0155
4.38911,0.179925,55.9445
4.39039,0.180357,55.8382
4.39215,0.180926,55.7377
4.39354,0.181364,55.5886
4.39508,0.181831,55.4626
4.39595,0.182082,55.4256
4.39687,0.18234,55.3938
4.39803,0.182663,55.3593
4.39966,0.1831,55.3108
4.40157,0.183589,55.2453
4.40307,0.183951,55.1928
4.40507,0.184406,55.1437
4.40688,0.184783,55.0799
4.40834,0.185066,55.0562
4.40981,0.185338,55.0293
4.41157,0.185642,55.0685
4.41401,0.186025,55.0415
4.41683,0.186403,54.9998
4.41998,0.189349,54.9895
4.42343,0.194009,54.9897
4.42574,0.187124,54.9685
4.4288,0.187165,54.9171
4.43248,0.18709,54.8712
4.43574,0.186909,54.8938
4.43922,0.186601,54.8972
4.44268,0.186186,54.8901
4.44496,0.185876,54.8028
4.44508,0.185272,54.8107
4.44526,0.185219,54.8148
4.44542,0.185165,54.8117
4.4456,0.185108,54.8034
4.4458,0.185042,54.78
4.44602,0.184986,54.7646
4.44634,0.184922,54.7515
4.44663,0.184868,54.7411
4.44694,0.184815,54.717
4.44726,0.18473,54.6841
4.44752,0.184653,54.6346
4.44767,0.184607,54.6079
4.44776,0.184576,54.5746
4.44789,0.184534,54.5393
4.44802,0.184492,54.5051
4.44812,0.184457,54.4763
4.44822,0.184421,54.5079
4.44832,0.184384,54.4801
4.44841,0.184349,54.4592
4.44848,0.184317,54.4428
4.44856,0.184283,54.4275
4.44867,0.18424,54.4139
4.44883,0.184179,54.3932
4.44913,0.184071,54.3476
4.44958,0.183912,54.2817
4.45002,0.183422,54.2202
4.45051,0.182558,54.1598
4.45111,0.181629,54.0654
4.45187,0.180625,53.9684
4.45267,0.17962,53.8718
4.45323,0.178718,53.8076
4.45361,0.17789,53.8378
4.45375,0.177136,53.8371
4.45396,0.176386,53.8326
4.45422,0.175651,53.8268
4.45449,0.174942,53.8181
4.4548,0.174257,53.8495
4.45521,0.173587,53.8206
4.45578,0.172923,53.7644
4.4563,0.172303,53.6742
4.45682,0.171716,53.5941
4.45742,0.171144,53.4754
4.45785,0.173835,53.3796
4.45801,0.169633,53.4209
4.45812,0.168693,53.4007
4.45822,0.168007,53.3801
4.45832,0.168146,53.3597
4.45842,0.1683,53.3478
4.45854,0.168467,53.3507
4.45866,0.168648,53.3591
4.45876,0.168797,53.3634
4.45884,0.16891,53.3624
4.45915,0.169374,53.3097
4.4592,0.169443,53.2555
4.45924,0.169499,53.2191
4.45929,0.169611,53.2533
4.45943,0.169889,53.2661
4.45962,0.170207,53.2604
4.45979,0.170508,53.2469
4.45996,0.170805,53.2264
4.46016,0.171142,53.1936
4.46037,0.171513,53.1336
4.46054,0.171804,53.0528
4.46086,0.172327,53.0093
4.46123,0.172921,52.9713
4.46141,0.173301,52.8507
4.4616,0.173667,52.8301
4.46183,0.174099,52.7999
4.46214,0.174668,52.7477
4.46256,0.175412,52.5896
4.463,0.176172,52.5217
4.46348,0.176974,52.4419
4.46402,0.177845,52.3497
4.46461,0.178742,52.2444
4.46524,0.179672,52.1328
4.46576,0.180393,52.0484
4.46637,0.181232,51.9573
4.46698,0.182021,51.8793
4.4675,0.182651,51.8271
4.46795,0.183034,51.7996
4.46824,0.183143,51.7593
4.46859,0.183331,51.7104
4.46893,0.183465,51.6578
4.46926,0.183045,51.6114
4.4695,0.18274,51.576
4.46965,0.182533,51.5609
4.46982,0.182324,51.5414
4.47003,0.182101,51.5156
4.47029,0.18189,51.4803
4.47053,0.167843,51.5905
4.47075,0.168029,51.5548
4.47096,0.168262,51.5437
4.47117,0.168536,51.5102
4.47137,0.16895,51.4758
4.47158,0.16957,51.4405
4.47179,0.170184,51.4013
4.47202,0.170804,51.3594
4.47227,0.171447,51.3098
4.47257,0.172129,51.2556
4.4729,0.172867,51.195
4.47328,0.174914,51.128
4.47371,0.177792,51.0533
4.4742,0.175358,50.9689
4.47476,0.176326,50.8723
4.4754,0.179155,50.7997
4.47612,0.18291,50.727
4.4767,0.186045,50.6744
4.47735,0.189578,50.6301
4.4779,0.191779,50.5734
4.4783,0.193403,50.5472
4.4786,0.194663,50.5281
4.47886,0.19575,50.5087
4.47911,0.196828,50.4893
4.47939,0.198038,50.4678
4.47972,0.199505,50.4419
4.48014,0.201372,50.4098
4.48068,0.203798,50.3713
4.48136,0.206914,50.3098
4.48194,0.209688,50.2492
4.48239,0.211941,50.193
4.48275,0.213835,50.135
4.48294,0.214934,50.0901
4.48316,0.216257,50.0406
4.48361,0.218654,49.9868
4.48391,0.220393,49.9968
4.48395,0.220894,49.8829
4.48398,0.221394,49.85
4.48403,0.22196,49.8161
4.48408,0.222559,49.7857
4.48413,0.223133,49.7596
4.48417,0.223699,49.7347
4.48422,0.224274,49.7913
4.48427,0.224886,49.7323
4.48434,0.225587,49.6732
4.48441,0.226281,49.6203
4.48446,0.22693,49.5664
4.48452,0.227555,49.5103
4.48456,0.228155,49.4584
