2.5 0 0 0 0 -0.139277 0 0.0374851
2.51 0 0 0 0 -0.154287 0 0.0360072
2.52 0 0 0 0 -0.164096 0 0.0344211
2.53 0 0 0 0 -0.195686 0 0.0326501
2.54 0 0 0 0 -0.251502 0 0.0304936
2.55 0 0 0 0 -0.379679 0 0.027464
2.56 0 0 0 0 -0.406208 0 0.0234187
2.57 0 0 0 0 -0.456229 0 0.0190343
2.58 0 0 0 0 -0.464223 0 0.0144029
2.59 0 0 0 0 -0.401461 0 0.00997595
2.6 0 0 0 0 -0.399925 0 0.00605032
2.61 0 0 0 0 -0.418834 0 0.001947
2.62 0 0 0 0 -0.42688 0 -0.00229216
2.63 0 0 0 0 -0.426279 0 -0.00656139
2.64 0 0 0 0 -0.425023 0 -0.0108185
2.65 0 0 0 0 -0.423661 0 -0.0150627
2.66 0 0 0 0 -0.433191 0 -0.0193216
2.67 0 0 0 0 -0.449667 0 -0.023758
2.68 0 0 0 0 -0.415877 0 -0.0281294
2.69 0 0 0 0 -0.403625 0 -0.032197
2.7 0 0 0 0 -0.364076 0 -0.0361273
2.71 0 0 0 0 -0.280998 0 -0.0393408
2.72 0 0 0 0 -0.229336 0 -0.0419472
2.73 0 0 0 0 -0.157429 0 -0.0439097
2.74 0 0 0 0 -0.0928515 0 -0.045189
2.75 0 0 0 0 -0.0359538 0 -0.0458564
2.76 0 0 0 0 0.0150098 0 -0.045981
2.77 0 0 0 0 0.0572468 0 -0.0456313
2.78 0 0 0 0 0.0858702 0 -0.0449171
2.79 0 0 0 0 0.103673 0 -0.0439809
2.8 0 0 0 0 0.145211 0 -0.0427847
2.81 0 0 0 0 0.217468 0 -0.0410264
2.82 0 0 0 0 0.28414 0 -0.0385121
2.83 0 0 0 0 0.356745 0 -0.0352993
2.84 0 0 0 0 0.41483 0 -0.0314642
2.85 0 0 0 0 0.465549 0 -0.0270974
2.86 0 0 0 0 0.55477 0 -0.0220107
2.87 0 0 0 0 0.605071 0 -0.016112
2.88 0 0 0 0 0.529114 0 -0.0103373
2.89 0 0 0 0 0.503004 0 -0.00524311
2.9 0 0 0 0 0.505002 0 -0.0001963
2.91 0 0 0 0 0.511731 0 0.00487348
2.92 0 0 0 0 0.528276 0 0.0100584
2.93 0 0 0 0 0.539691 0 0.0154067
2.94 0 0 0 0 0.535711 0 0.020796
2.95 0 0 0 0 0.533617 0 0.0261234
2.96 0 0 0 0 0.506599 0 0.0313989
2.97 0 0 0 0 0.464258 0 0.0362376
2.98 0 0 0 0 0.451342 0 0.040825
2.99 0 0 0 0 0.419577 0 0.0452131
3 0 0 0 0 0.358491 0 0.0491596
3.01 0 0 0 0 0.291819 0 0.0524231
3.02 0 0 0 0 0.246091 0 0.0551283
3.03 0 0 0 0 0.17558 0 0.0572723
3.04 0 0 0 0 0.112399 0 0.0587349
3.05 0 0 0 0 0.0589921 0 0.0596117
3.06 0 0 0 0 0.0153589 0 0.0600006
3.07 0 0 0 0 -0.020944 0 0.0599884
3.08 0 0 0 0 -0.0520108 0 0.0596341
3.09 0 0 0 0 -0.0781908 0 0.0589925
3.1 0 0 0 0 -0.113795 0 0.0580856
3.11 0 0 0 0 -0.187099 0 0.0566108
3.12 0 0 0 0 -0.219562 0 0.054426
3.13 0 0 0 0 -0.337198 0 0.0517309
3.14 0 0 0 0 -0.420624 0 0.0479362
3.15 0 0 0 0 -0.502306 0 0.0434168
3.16 0 0 0 0 -0.583289 0 0.037993
3.17 0 0 0 0 -0.60926 0 0.0319881
3.18 0 0 0 0 -0.567476 0 0.0260498
3.19 0 0 0 0 -0.610062 0 0.0202856
3.2 0 0 0 0 -0.666925 0 0.0138769
3.21 0 0 0 0 -0.653905 0 0.00723327
3.22 0 0 0 0 -0.633465 0 0.000809554
3.23 0 0 0 0 -0.643154 0 -0.00554592
3.24 0 0 0 0 -0.664272 0 -0.0120735
3.25 0 0 0 0 -0.681307 0 -0.0187914
3.26 0 0 0 0 -0.71555 0 -0.0257555
3.27 0 0 0 0 -0.722427 0 -0.0329941
3.28 0 0 0 0 -0.672999 0 -0.0400288
3.29 0 0 0 0 -0.619592 0 -0.0465134
3.3 0 0 0 0 -0.566185 0 -0.052467
3.31 0 0 0 0 -0.517665 0 -0.0579069
3.32 0 0 0 0 -0.473333 0 -0.0628825
3.33 0 0 0 0 -0.438078 0 -0.0674507
3.34 0 0 0 0 -0.406313 0 -0.0716904
3.35 0 0 0 0 -0.36617 0 -0.0755839
3.36 0 0 0 0 -0.313461 0 -0.079009
3.37 0 0 0 0 -0.228289 0 -0.0817104
3.38 0 0 0 0 -0.156032 0 -0.0836638
3.39 0 0 0 0 -0.0865683 0 -0.0849148
3.4 0 0 0 0 -0.016057 0 -0.085466
3.41 0 0 0 0 0.0558505 0 -0.0853058
3.42 0 0 0 0 0.128456 0 -0.0844219
3.43 0 0 0 0 0.202458 0 -0.0828033
3.44 0 0 0 0 0.271573 0 -0.0804586
3.45 0 0 0 0 0.345575 0 -0.0774392
3.46 0 0 0 0 0.432144 0 -0.0735869
3.47 0 0 0 0 0.511032 0 -0.0689042
3.48 0 0 0 0 0.592365 0 -0.0634602
3.49 0 0 0 0 0.671254 0 -0.0570904
3.5 0 0 0 0 0.656593 0 -0.0504261
3.51 0 0 0 0 0.662178 0 -0.043879
3.52 0 0 0 0 0.71733 0 -0.0370432
3.53 0 0 0 0 0.754506 0 -0.0296649
3.54 0 0 0 0 0.778522 0 -0.0220288
3.55 0 0 0 0 0.807669 0 -0.0140952
3.56 0 0 0 0 0.801665 0 -0.00601863
3.57 0 0 0 0 0.773631 0 0.00188167
3.58 0 0 0 0 0.763023 0 0.00954091
3.59 0 0 0 0 0.774821 0 0.0172374
3.6 0 0 0 0 0.782082 0 0.0250012
3.61 0 0 0 0 0.785608 0 0.0328743
3.62 0 0 0 0 0.706858 0 0.0404134
3.63 0 0 0 0 0.588176 0 0.0469284
3.64 0 0 0 0 0.600393 0 0.0527571
3.65 0 0 0 0 0.666018 0 0.0590962
3.66 0 0 0 0 0.519759 0 0.0652484
3.67 0 0 0 0 0.438427 0 0.0700031
3.68 0 0 0 0 0.378736 0 0.0741269
3.69 0 0 0 0 0.306829 0 0.077598
3.7 0 0 0 0 0.223751 0 0.0802995
3.71 0 0 0 0 0.154287 0 0.0822026
3.72 0 0 0 0 0.111352 0 0.083529
3.73 0 0 0 0 0.0767945 0 0.0844949
3.74 0 0 0 0 0.0324631 0 0.0850705
3.75 0 0 0 0 -0.0219911 0 0.0851564
3.76 0 0 0 0 -0.0865683 0 0.0846527
3.77 0 0 0 0 -0.160919 0 0.0834596
3.78 0 0 0 0 -0.244695 0 0.0814779
3.79 0 0 0 0 -0.319395 0 0.0786812
3.8 0 0 0 0 -0.383274 0 0.0751972
3.81 0 0 0 0 -0.455531 0 0.0710625
3.82 0 0 0 0 -0.558854 0 0.0660485
3.83 0 0 0 0 -0.6353 0 0.0600488
3.84 0 0 0 0 -0.626573 0 0.0537474
3.85 0 0 0 0 -0.669508 0 0.04723
3.86 0 0 0 0 -0.645772 0 0.0406302
3.87 0 0 0 0 -0.611563 0 0.0343752
3.88 0 0 0 0 -0.648495 0 0.0281612
3.89 0 0 0 0 -0.735936 0 0.021296
3.9 0 0 0 0 -0.76592 0 0.0137252
3.91 0 0 0 0 -0.744557 0 0.00617833
3.92 0 0 0 0 -0.761676 0 -0.00132727
3.93 0 0 0 0 -0.785363 0 -0.00903452
3.94 0 0 0 0 -0.816954 0 -0.0170551
3.95 0 0 0 0 -0.73817 0 -0.0250902
3.96 0 0 0 0 -0.581474 0 -0.031626
3.97 0 0 0 0 -0.585034 0 -0.0373315
3.98 0 0 0 0 -0.74002 0 -0.0437537
3.99 0 0 0 0 -0.798314 0 -0.0517455
4 0 0 0 0 -0.731293 0 -0.0591286
4.01 0 0 0 0 -0.757822 0 -0.0666108
4.02 0 0 0 0 -0.768294 0 -0.0742432
4.03 0 0 0 0 -0.632158 0 -0.0816099
4.04 0 0 0 0 -0.459022 0 -0.0870249
4.05 0 0 0 0 -0.356745 0 -0.0910811
4.06 0 0 0 0 -0.270526 0 -0.094179
4.07 0 0 0 0 -0.180467 0 -0.096538
4.08 0 0 0 0 -0.0907571 0 -0.0979109
4.09 0 0 0 0 -0.0345575 0 -0.0985374
4.1 0 0 0 0 -0.0118682 0 -0.0987525
4.11 0 0 0 0 -0.0132645 0 -0.0988774
4.12 0 0 0 0 0.00663225 0 -0.0989396
4.13 0 0 0 0 0.0523599 0 -0.0986889
4.14 0 0 0 0 0.11589 0 -0.0978638
4.15 0 0 0 0 0.222006 0 -0.0962032
4.16 0 0 0 0 0.315206 0 -0.093483
4.17 0 0 0 0 0.387114 0 -0.0900517
4.18 0 0 0 0 0.472984 0 -0.0857281
4.19 0 0 0 0 0.49707 0 -0.0809382
4.2 0 0 0 0 0.564789 0 -0.0755762
4.21 0 0 0 0 0.502306 0 -0.0702059
4.22 0 0 0 0 0.539656 0 -0.0650446
4.23 0 0 0 0 0.643677 0 -0.0592215
4.24 0 0 0 0 0.830777 0 -0.0519372
4.25 0 0 0 0 0.979828 0 -0.0430091
4.26 0 0 0 0 0.937486 0 -0.0330237
4.27 0 0 0 0 0.81842 0 -0.0241365
4.28 0 0 0 0 0.787423 0 -0.0163572
4.29 0 0 0 0 0.893853 0 -0.00799274
4.3 0 0 0 0 0.944865 0 0.00122497
4.31 0 0 0 0 0.915355 0 0.0105943
4.32 0 0 0 0 0.872595 0 0.019527
4.33 0 0 0 0 0.895144 0 0.0283134
4.34 0 0 0 0 0.943525 0 0.0374928
4.35 0 0 0 0 0.95644 0 0.0470164
4.36 0 0 0 0 0.899892 0 0.0564069
4.37 0 0 0 0 0.86708 0 0.065209
4.38 0 0 0 0 0.830079 0 0.0737601
4.39 0 0 0 0 0.810531 0 0.0819565
4.4 0 0 0 0 0.762011 0 0.0898499
4.41 0 0 0 0 0.721868 0 0.0972693
4.42 0 0 0 0 0.66881 0 0.104305
4.43 0 0 0 0 0.64263 0 0.110745
4.44 0 0 0 0 0.625177 0 0.117152
4.45 0 0 0 0 0.59027 0 0.123236
4.46 0 0 0 0 0.526042 0 0.128889
4.47 0 0 0 0 0.450644 0 0.133772
4.48 0 0 0 0 0.371057 0 0.137863
4.49 0 0 0 0 0.307178 0 0.141286
4.5 0 0 0 0 0.244695 0 0.144076
4.51 0 0 0 0 0.182911 0 0.146243
4.52 0 0 0 0 0.129503 0 0.14783
4.53 0 0 0 0 0.0729548 0 0.148878
4.54 0 0 0 0 0.010472 0 0.149331
4.55 0 0 0 0 -0.0513127 0 0.14913
4.56 0 0 0 0 -0.133343 0 0.148213
4.57 0 0 0 0 -0.211883 0 0.146528
4.58 0 0 0 0 -0.291121 0 0.14405
4.59 0 0 0 0 -0.364076 0 0.140803
4.6 0 0 0 0 -0.4297 0 0.136861
4.61 0 0 0 0 -0.497419 0 0.132274
4.62 0 0 0 0 -0.620639 0 0.126744
4.63 0 0 0 0 -0.642281 0 0.120357
4.64 0 0 0 0 -0.652753 0 0.113913
4.65 0 0 0 0 -0.748746 0 0.106856
4.66 0 0 0 0 -0.748746 0 0.0993811
4.67 0 0 0 0 -0.74735 0 0.0919289
4.68 0 0 0 0 -0.838107 0 0.0840935
4.69 0 0 0 0 -0.893958 0 0.0753665
4.7 0 0 0 0 -0.881391 0 0.0664248
4.71 0 0 0 0 -0.846834 0 0.0578112
4.72 0 0 0 0 -0.901637 0 0.0490853
4.73 0 0 0 0 -1.01997 0 0.0395785
4.74 0 0 0 0 -1.05802 0 0.02906
4.75 0 0 0 0 -1.00311 0 0.018545
4.76 0 0 0 0 -0.936579 0 0.00893933
4.77 0 0 0 0 -1.08489 0 -0.000739866
4.78 0 0 0 0 -1.04678 0 -0.0119211
4.79 0 0 0 0 -0.933088 0 -0.022008
4.8 0 0 0 0 -0.860517 0 -0.030808
4.81 0 0 0 0 -0.984366 0 -0.0402654
4.82 0 0 0 0 -0.937242 0 -0.0501346
4.83 0 0 0 0 -0.815418 0 -0.0587569
4.84 0 0 0 0 -0.900241 0 -0.0673299
4.85 0 0 0 0 -0.913854 0 -0.0764395
4.86 0 0 0 0 -0.859749 0 -0.0853675
4.87 0 0 0 0 -0.791681 0 -0.0936072
4.88 0 0 0 0 -0.7847 0 -0.101498
4.89 0 0 0 0 -0.770388 0 -0.109273
4.9 0 0 0 0 -0.716981 0 -0.116861
4.91 0 0 0 0 -0.626922 0 -0.12355
4.92 0 0 0 0 -0.574213 0 -0.129551
4.93 0 0 0 0 -0.738274 0 -0.135871
4.94 0 0 0 0 -0.54943 0 -0.142808
4.95 0 0 0 0 -0.475428 0 -0.147896
4.96 0 0 0 0 -0.397586 0 -0.152296
4.97 0 0 0 0 -0.332311 0 -0.155942
4.98 0 0 0 0 -0.248535 0 -0.158882
4.99 0 0 0 0 -0.157778 0 -0.160943
5 0 0 0 0 -0.0876155 0 -0.16219
5.01 0 0 0 0 -0.0363028 0 -0.162819
5.02 0 0 0 0 -0.00523599 0 -0.163027
5.03 0 0 0 0 0.0122173 0 -0.163004
5.04 0 0 0 0 0.0394444 0 -0.16277
5.05 0 0 0 0 0.0753982 0 -0.162204
5.06 0 0 0 0 0.132994 0 -0.161177
5.07 0 0 0 0 0.194081 0 -0.159571
5.08 0 0 0 0 0.240506 0 -0.157384
5.09 0 0 0 0 0.277856 0 -0.154829
5.1 0 0 0 0 0.334056 0 -0.151816
5.11 0 0 0 0 0.395841 0 -0.148185
5.12 0 0 0 0 0.445059 0 -0.144
5.13 0 0 0 0 0.480664 0 -0.139372
5.14 0 0 0 0 0.492532 0 -0.134497
5.15 0 0 0 0 0.515919 0 -0.129478
5.16 0 0 0 0 0.568628 0 -0.124103
5.17 0 0 0 0 0.603884 0 -0.118227
5.18 0 0 0 0 0.618545 0 -0.112107
5.19 0 0 0 0 0.619941 0 -0.105921
5.2 0 0 0 0 0.6538 0 -0.0995965
5.21 0 0 0 0 0.70267 0 -0.0928204
5.22 0 0 0 0 0.730595 0 -0.0856524
5.23 0 0 0 0 0.750492 0 -0.0782253
5.24 0 0 0 0 0.753284 0 -0.0706928
5.25 0 0 0 0 0.765501 0 -0.0631533
5.26 0 0 0 0 0.806342 0 -0.0553119
5.27 0 0 0 0 0.812276 0 -0.0471605
5.28 0 0 0 0 0.789936 0 -0.0391453
5.29 0 0 0 0 0.787388 0 -0.0312828
5.3 0 0 0 0 0.806307 0 -0.023322
5.31 0 0 0 0 0.811438 0 -0.0151991
5.32 0 0 0 0 0.806272 0 -0.00712126
5.33 0 0 0 0 0.805442 0 0.000936533
5.34 0 0 0 0 0.813323 0 0.00901281
5.35 0 0 0 0 0.808157 0 0.0171749
