Time,Displacement Z Node 48
214.57,-1.15E-17
214.58,-1.21E-17
214.59,-1.21E-17
214.6,-1.19E-17
214.61,-1.19E-17
214.62,-1.16E-17
214.63,-1.09E-17
214.64,-1.06E-17
214.65,-1.04E-17
214.66,-9.99E-18
214.67,-1.00E-17
214.68,-1.01E-17
214.69,-9.09E-18
214.7,-7.84E-18
214.71,-7.36E-18
214.72,-7.08E-18
214.73,-6.72E-18
214.74,-6.49E-18
214.75,-5.95E-18
214.76,-5.23E-18
214.77,-4.87E-18
214.78,-4.78E-18
214.79,-4.56E-18
214.8,-4.12E-18
214.81,-3.93E-18
214.82,-4.18E-18
214.83,-4.23E-18
214.84,-3.50E-18
214.85,-2.46E-18
214.86,-2.18E-18
214.87,-2.91E-18
214.88,-3.51E-18
214.89,-3.08E-18
214.9,-1.93E-18
214.91,-5.46E-19
214.92,5.01E-19
214.93,9.66E-19
214.94,1.49E-18
214.95,2.42E-18
214.96,3.43E-18
214.97,4.13E-18
214.98,4.32E-18
214.99,4.40E-18
215,4.63E-18
215.01,4.71E-18
215.02,4.28E-18
215.03,3.39E-18
215.04,2.65E-18
215.05,2.66E-18
215.06,3.31E-18
215.07,3.81E-18
215.08,3.49E-18
215.09,2.40E-18
215.1,1.15E-18
215.11,3.68E-19
215.12,2.59E-19
215.13,5.60E-19
215.14,4.34E-19
215.15,3.00E-19
215.16,5.79E-19
215.17,1.64E-20
215.18,-8.30E-19
215.19,-4.33E-19
215.2,4.09E-19
215.21,9.75E-19
215.22,1.49E-18
215.23,1.32E-18
215.24,3.33E-19
215.25,-3.67E-19
215.26,-1.68E-19
215.27,6.31E-19
215.28,8.43E-19
215.29,1.44E-20
215.3,-5.28E-19
215.31,-9.18E-19
215.32,-1.79E-18
215.33,-1.99E-18
215.34,-1.94E-18
215.35,-2.69E-18
215.36,-3.27E-18
215.37,-3.41E-18
215.38,-3.25E-18
215.39,-2.30E-18
215.4,-1.56E-18
215.41,-1.78E-18
215.42,-1.94E-18
215.43,-1.75E-18
215.44,-1.39E-18
215.45,-1.15E-18
215.46,-1.43E-18
215.47,-1.55E-18
215.48,-1.29E-18
215.49,-1.48E-18
215.5,-1.96E-18
215.51,-2.23E-18
215.52,-2.42E-18
215.53,-2.32E-18
215.54,-2.25E-18
215.55,-3.10E-18
215.56,-4.34E-18
215.57,-4.88E-18
215.58,-4.88E-18
215.59,-4.65E-18
215.6,-4.14E-18
215.61,-3.73E-18
215.62,-3.84E-18
215.63,-4.25E-18
215.64,-4.53E-18
215.65,-4.88E-18
215.66,-5.25E-18
215.67,-5.47E-18
215.68,-5.97E-18
215.69,-6.62E-18
215.7,-7.18E-18
215.71,-7.82E-18
215.72,-8.11E-18
215.73,-7.74E-18
215.74,-7.32E-18
215.75,-7.43E-18
215.76,-8.11E-18
215.77,-9.18E-18
215.78,-1.02E-17
215.79,-1.07E-17
215.8,-1.12E-17
215.81,-1.16E-17
215.82,-1.15E-17
215.83,-1.14E-17
215.84,-1.18E-17
215.85,-1.22E-17
215.86,-1.27E-17
215.87,-1.30E-17
215.88,-1.32E-17
215.89,-1.37E-17
215.9,-1.45E-17
215.91,-1.51E-17
215.92,-1.58E-17
215.93,-1.65E-17
215.94,-1.69E-17
215.95,-1.69E-17
215.96,-1.64E-17
215.97,-1.60E-17
215.98,-1.64E-17
215.99,-1.70E-17
216,-1.75E-17
216.01,-1.83E-17
216.02,-1.92E-17
216.03,-1.93E-17
216.04,-1.90E-17
216.05,-1.91E-17
216.06,-1.90E-17
216.07,-1.83E-17
216.08,-1.83E-17
216.09,-1.95E-17
216.1,-2.08E-17
216.11,-2.13E-17
216.12,-2.17E-17
216.13,-2.24E-17
216.14,-2.35E-17
216.15,-2.51E-17
216.16,-2.59E-17
216.17,-2.53E-17
216.18,-2.46E-17
216.19,-2.45E-17
216.2,-2.51E-17
216.21,-2.56E-17
216.22,-2.60E-17
216.23,-2.69E-17
216.24,-2.78E-17
216.25,-2.84E-17
216.26,-2.90E-17
216.27,-2.96E-17
216.28,-2.98E-17
216.29,-3.00E-17
216.3,-3.02E-17
216.31,-3.05E-17
216.32,-3.14E-17
216.33,-3.25E-17
216.34,-3.36E-17
216.35,-3.50E-17
216.36,-3.62E-17
216.37,-3.72E-17
216.38,-3.81E-17
216.39,-3.87E-17
216.4,-3.94E-17
216.41,-4.07E-17
216.42,-4.17E-17
216.43,-4.21E-17
216.44,-4.25E-17
216.45,-4.34E-17
216.46,-4.44E-17
216.47,-4.49E-17
216.48,-4.51E-17
216.49,-4.56E-17
216.5,-4.55E-17
216.51,-4.48E-17
216.52,-4.43E-17
216.53,-4.40E-17
216.54,-4.43E-17
216.55,-4.51E-17
216.56,-4.58E-17
216.57,-4.69E-17
216.58,-4.84E-17
216.59,-4.89E-17
216.6,-4.89E-17
216.61,-4.95E-17
216.62,-5.04E-17
216.63,-5.10E-17
216.64,-5.18E-17
216.65,-5.26E-17
216.66,-5.34E-17
216.67,-5.39E-17
216.68,-5.48E-17
216.69,-5.66E-17
216.7,-5.78E-17
216.71,-5.84E-17
216.72,-5.88E-17
216.73,-5.91E-17
216.74,-5.93E-17
216.75,-5.93E-17
216.76,-5.87E-17
216.77,-5.86E-17
216.78,-5.96E-17
216.79,-6.12E-17
216.8,-6.28E-17
216.81,-6.40E-17
216.82,-6.48E-17
216.83,-6.62E-17
216.84,-6.79E-17
216.85,-6.86E-17
216.86,-6.90E-17
216.87,-6.97E-17
216.88,-7.03E-17
216.89,-7.13E-17
216.9,-7.26E-17
216.91,-7.37E-17
216.92,-7.51E-17
216.93,-7.67E-17
216.94,-7.73E-17
216.95,-7.69E-17
216.96,-7.67E-17
216.97,-7.63E-17
216.98,-7.61E-17
216.99,-7.65E-17
217,-7.72E-17
217.01,-7.78E-17
217.02,-7.83E-17
217.03,-7.84E-17
217.04,-7.83E-17
217.05,-7.86E-17
217.06,-7.92E-17
217.07,-8.03E-17
217.08,-8.16E-17
217.09,-8.22E-17
217.1,-8.19E-17
217.11,-8.19E-17
217.12,-8.24E-17
217.13,-8.34E-17
217.14,-8.49E-17
217.15,-8.62E-17
217.16,-8.63E-17
217.17,-8.62E-17
217.18,-8.69E-17
217.19,-8.76E-17
217.2,-8.75E-17
217.21,-8.74E-17
217.22,-8.82E-17
217.23,-8.88E-17
217.24,-8.84E-17
217.25,-8.83E-17
217.26,-8.88E-17
217.27,-8.92E-17
217.28,-8.95E-17
217.29,-9.01E-17
217.3,-9.06E-17
217.31,-9.09E-17
217.32,-9.15E-17
217.33,-9.22E-17
217.34,-9.29E-17
217.35,-9.33E-17
217.36,-9.34E-17
217.37,-9.37E-17
217.38,-9.46E-17
217.39,-9.50E-17
217.4,-9.50E-17
217.41,-9.51E-17
217.42,-9.54E-17
217.43,-9.58E-17
217.44,-9.66E-17
217.45,-9.69E-17
217.46,-9.68E-17
217.47,-9.69E-17
217.48,-9.69E-17
217.49,-9.70E-17
217.5,-9.72E-17
217.51,-9.73E-17
217.52,-9.75E-17
217.53,-9.80E-17
217.54,-9.85E-17
217.55,-9.91E-17
217.56,-1.00E-16
217.57,-1.01E-16
217.58,-1.02E-16
217.59,-1.03E-16
217.6,-1.03E-16
217.61,-1.03E-16
217.62,-1.02E-16
217.63,-1.03E-16
217.64,-1.04E-16
217.65,-1.04E-16
217.66,-1.03E-16
217.67,-1.04E-16
217.68,-1.05E-16
217.69,-1.05E-16
217.7,-1.06E-16
217.71,-1.05E-16
217.72,-1.05E-16
217.73,-1.06E-16
217.74,-1.06E-16
217.75,-1.05E-16
217.76,-1.05E-16
217.77,-1.05E-16
217.78,-1.06E-16
217.79,-1.07E-16
217.8,-1.07E-16
217.81,-1.07E-16
217.82,-1.07E-16
217.83,-1.07E-16
217.84,-1.08E-16
217.85,-1.08E-16
217.86,-1.08E-16
217.87,-1.08E-16
217.88,-1.08E-16
217.89,-1.08E-16
217.9,-1.09E-16
217.91,-1.10E-16
217.92,-1.10E-16
217.93,-1.11E-16
217.94,-1.11E-16
217.95,-1.11E-16
217.96,-1.11E-16
217.97,-1.11E-16
217.98,-1.12E-16
217.99,-1.14E-16
218,-1.14E-16
218.01,-1.14E-16
218.02,-1.14E-16
218.03,-1.13E-16
218.04,-1.13E-16
218.05,-1.13E-16
218.06,-1.14E-16
218.07,-1.14E-16
218.08,-1.13E-16
218.09,-1.12E-16
218.1,-1.12E-16
218.11,-1.12E-16
218.12,-1.12E-16
218.13,-1.12E-16
218.14,-1.12E-16
218.15,-1.12E-16
218.16,-1.12E-16
218.17,-1.12E-16
218.18,-1.11E-16
218.19,-1.11E-16
218.2,-1.11E-16
218.21,-1.12E-16
218.22,-1.12E-16
218.23,-1.12E-16
218.24,-1.12E-16
218.25,-1.12E-16
218.26,-1.11E-16
218.27,-1.12E-16
218.28,-1.12E-16
218.29,-1.12E-16
218.3,-1.11E-16
218.31,-1.11E-16
218.32,-1.12E-16
218.33,-1.12E-16
218.34,-1.12E-16
218.35,-1.12E-16
218.36,-1.12E-16
218.37,-1.11E-16
218.38,-1.11E-16
218.39,-1.11E-16
218.4,-1.11E-16
218.41,-1.11E-16
218.42,-1.12E-16
218.43,-1.12E-16
218.44,-1.12E-16
218.45,-1.12E-16
218.46,-1.13E-16
218.47,-1.14E-16
218.48,-1.14E-16
218.49,-1.14E-16
218.5,-1.14E-16
218.51,-1.13E-16
218.52,-1.14E-16
218.53,-1.14E-16
218.54,-1.14E-16
218.55,-1.14E-16
218.56,-1.14E-16
218.57,-1.14E-16
218.58,-1.14E-16
218.59,-1.13E-16
218.6,-1.13E-16
218.61,-1.12E-16
218.62,-1.12E-16
218.63,-1.11E-16
218.64,-1.10E-16
218.65,-1.10E-16
218.66,-1.10E-16
218.67,-1.11E-16
218.68,-1.11E-16
218.69,-1.10E-16
218.7,-1.10E-16
218.71,-1.10E-16
218.72,-1.10E-16
218.73,-1.09E-16
218.74,-1.08E-16
218.75,-1.08E-16
218.76,-1.07E-16
218.77,-1.07E-16
218.78,-1.06E-16
218.79,-1.06E-16
218.8,-1.06E-16
218.81,-1.05E-16
218.82,-1.04E-16
218.83,-1.04E-16
218.84,-1.03E-16
218.85,-1.02E-16
218.86,-1.02E-16
218.87,-1.00E-16
218.88,-9.91E-17
218.89,-9.88E-17
218.9,-9.88E-17
218.91,-9.89E-17
218.92,-9.93E-17
218.93,-9.93E-17
218.94,-9.90E-17
218.95,-9.86E-17
218.96,-9.86E-17
218.97,-9.88E-17
218.98,-9.85E-17
218.99,-9.79E-17
219,-9.79E-17
219.01,-9.81E-17
219.02,-9.78E-17
219.03,-9.71E-17
219.04,-9.62E-17
219.05,-9.55E-17
219.06,-9.54E-17
219.07,-9.54E-17
219.08,-9.51E-17
219.09,-9.44E-17
219.1,-9.33E-17
219.11,-9.27E-17
219.12,-9.30E-17
219.13,-9.34E-17
219.14,-9.39E-17
219.15,-9.48E-17
219.16,-9.51E-17
219.17,-9.49E-17
219.18,-9.42E-17
219.19,-9.30E-17
219.2,-9.21E-17
219.21,-9.16E-17
219.22,-9.11E-17
219.23,-9.07E-17
219.24,-9.00E-17
219.25,-8.89E-17
219.26,-8.82E-17
219.27,-8.77E-17
219.28,-8.70E-17
219.29,-8.62E-17
219.3,-8.53E-17
219.31,-8.45E-17
219.32,-8.35E-17
219.33,-8.20E-17
219.34,-8.14E-17
219.35,-8.17E-17
219.36,-8.08E-17
219.37,-7.91E-17
219.38,-7.85E-17
219.39,-7.83E-17
219.4,-7.81E-17
219.41,-7.75E-17
219.42,-7.64E-17
219.43,-7.55E-17
219.44,-7.47E-17
219.45,-7.34E-17
219.46,-7.21E-17
219.47,-7.10E-17
219.48,-7.02E-17
219.49,-6.96E-17
219.5,-6.87E-17
219.51,-6.74E-17
219.52,-6.65E-17
219.53,-6.61E-17
219.54,-6.59E-17
219.55,-6.52E-17
219.56,-6.36E-17
219.57,-6.25E-17
219.58,-6.26E-17
219.59,-6.29E-17
219.6,-6.31E-17
219.61,-6.31E-17
219.62,-6.28E-17
219.63,-6.24E-17
219.64,-6.22E-17
219.65,-6.18E-17
219.66,-6.11E-17
219.67,-6.01E-17
219.68,-5.92E-17
219.69,-5.92E-17
219.7,-5.97E-17
219.71,-5.96E-17
219.72,-5.90E-17
219.73,-5.84E-17
219.74,-5.79E-17
219.75,-5.77E-17
219.76,-5.79E-17
219.77,-5.76E-17
219.78,-5.67E-17
219.79,-5.63E-17
219.8,-5.64E-17
219.81,-5.64E-17
219.82,-5.67E-17
219.83,-5.78E-17
219.84,-5.87E-17
219.85,-5.88E-17
219.86,-5.82E-17
219.87,-5.67E-17
219.88,-5.53E-17
219.89,-5.49E-17
219.9,-5.51E-17
219.91,-5.49E-17
219.92,-5.44E-17
219.93,-5.37E-17
219.94,-5.27E-17
219.95,-5.14E-17
219.96,-5.03E-17
219.97,-4.97E-17
219.98,-4.92E-17
219.99,-4.88E-17
220,-4.83E-17
220.01,-4.75E-17
220.02,-4.64E-17
220.03,-4.58E-17
220.04,-4.56E-17
220.05,-4.53E-17
220.06,-4.52E-17
220.07,-4.53E-17
220.08,-4.46E-17
220.09,-4.32E-17
220.1,-4.17E-17
220.11,-4.08E-17
220.12,-4.07E-17
220.13,-4.04E-17
220.14,-3.94E-17
220.15,-3.79E-17
220.16,-3.63E-17
220.17,-3.49E-17
220.18,-3.42E-17
220.19,-3.40E-17
220.2,-3.35E-17
220.21,-3.25E-17
220.22,-3.17E-17
220.23,-3.13E-17
220.24,-3.12E-17
220.25,-3.06E-17
220.26,-2.96E-17
220.27,-2.95E-17
220.28,-3.02E-17
220.29,-3.05E-17
220.3,-3.00E-17
220.31,-2.89E-17
220.32,-2.81E-17
220.33,-2.85E-17
220.34,-2.91E-17
220.35,-2.88E-17
220.36,-2.83E-17
220.37,-2.83E-17
220.38,-2.83E-17
220.39,-2.79E-17
220.4,-2.80E-17
220.41,-2.86E-17
220.42,-2.88E-17
220.43,-2.84E-17
220.44,-2.80E-17
220.45,-2.74E-17
220.46,-2.73E-17
220.47,-2.76E-17
220.48,-2.76E-17
220.49,-2.74E-17
220.5,-2.75E-17
220.51,-2.74E-17
220.52,-2.75E-17
220.53,-2.80E-17
220.54,-2.82E-17
220.55,-2.78E-17
220.56,-2.72E-17
220.57,-2.65E-17
220.58,-2.67E-17
220.59,-2.71E-17
220.6,-2.63E-17
220.61,-2.51E-17
220.62,-2.46E-17
220.63,-2.49E-17
220.64,-2.49E-17
220.65,-2.35E-17
220.66,-2.14E-17
220.67,-2.01E-17
220.68,-1.96E-17
220.69,-1.99E-17
220.7,-1.99E-17
220.71,-1.89E-17
220.72,-1.80E-17
220.73,-1.76E-17
220.74,-1.70E-17
220.75,-1.72E-17
220.76,-1.77E-17
220.77,-1.72E-17
220.78,-1.64E-17
220.79,-1.56E-17
220.8,-1.46E-17
220.81,-1.47E-17
220.82,-1.52E-17
220.83,-1.51E-17
220.84,-1.49E-17
220.85,-1.44E-17
220.86,-1.35E-17
220.87,-1.31E-17
220.88,-1.28E-17
220.89,-1.21E-17
220.9,-1.20E-17
220.91,-1.22E-17
220.92,-1.21E-17
220.93,-1.20E-17
220.94,-1.21E-17
220.95,-1.28E-17
220.96,-1.34E-17
220.97,-1.39E-17
220.98,-1.44E-17
220.99,-1.43E-17
221,-1.39E-17
221.01,-1.42E-17
221.02,-1.50E-17
221.03,-1.57E-17
221.04,-1.61E-17
221.05,-1.59E-17
221.06,-1.60E-17
221.07,-1.67E-17
221.08,-1.69E-17
221.09,-1.63E-17
221.1,-1.66E-17
221.11,-1.75E-17
221.12,-1.80E-17
221.13,-1.82E-17
221.14,-1.79E-17
221.15,-1.72E-17
221.16,-1.72E-17
221.17,-1.84E-17
221.18,-1.96E-17
221.19,-2.00E-17
221.2,-1.96E-17
221.21,-1.91E-17
221.22,-1.89E-17
221.23,-1.95E-17
221.24,-2.04E-17
221.25,-2.07E-17
221.26,-2.06E-17
221.27,-2.04E-17
221.28,-2.03E-17
221.29,-2.01E-17
221.3,-1.97E-17
221.31,-1.96E-17
221.32,-2.00E-17
221.33,-2.01E-17
221.34,-2.00E-17
221.35,-2.01E-17
221.36,-1.97E-17
221.37,-1.89E-17
221.38,-1.89E-17
221.39,-1.97E-17
221.4,-2.02E-17
221.41,-2.01E-17
221.42,-1.98E-17
221.43,-1.98E-17
221.44,-2.06E-17
221.45,-2.14E-17
221.46,-2.11E-17
221.47,-2.12E-17
221.48,-2.15E-17
221.49,-2.11E-17
221.5,-2.06E-17
221.51,-2.04E-17
221.52,-2.08E-17
221.53,-2.17E-17
221.54,-2.25E-17
221.55,-2.31E-17
221.56,-2.41E-17
221.57,-2.50E-17
221.58,-2.52E-17
221.59,-2.52E-17
221.6,-2.53E-17
221.61,-2.61E-17
221.62,-2.73E-17
221.63,-2.79E-17
221.64,-2.80E-17
221.65,-2.82E-17
221.66,-2.85E-17
221.67,-2.96E-17
221.68,-3.10E-17
221.69,-3.20E-17
221.7,-3.28E-17
221.71,-3.29E-17
221.72,-3.20E-17
221.73,-3.15E-17
221.74,-3.18E-17
221.75,-3.22E-17
221.76,-3.28E-17
221.77,-3.34E-17
221.78,-3.38E-17
221.79,-3.39E-17
221.8,-3.42E-17
221.81,-3.53E-17
221.82,-3.67E-17
221.83,-3.75E-17
221.84,-3.84E-17
221.85,-3.93E-17
221.86,-3.97E-17
221.87,-3.99E-17
221.88,-3.97E-17
221.89,-3.92E-17
221.9,-3.94E-17
221.91,-4.05E-17
221.92,-4.13E-17
221.93,-4.15E-17
221.94,-4.13E-17
221.95,-4.13E-17
221.96,-4.16E-17
221.97,-4.22E-17
221.98,-4.31E-17
221.99,-4.36E-17
222,-4.39E-17
222.01,-4.44E-17
222.02,-4.44E-17
222.03,-4.44E-17
222.04,-4.56E-17
222.05,-4.71E-17
222.06,-4.78E-17
222.07,-4.80E-17
222.08,-4.78E-17
222.09,-4.79E-17
222.1,-4.86E-17
222.11,-4.93E-17
222.12,-4.99E-17
222.13,-5.04E-17
222.14,-5.06E-17
222.15,-5.09E-17
222.16,-5.11E-17
222.17,-5.14E-17
222.18,-5.24E-17
222.19,-5.32E-17
222.2,-5.32E-17
222.21,-5.28E-17
222.22,-5.22E-17
222.23,-5.17E-17
222.24,-5.16E-17
222.25,-5.22E-17
222.26,-5.33E-17
222.27,-5.43E-17
222.28,-5.47E-17
222.29,-5.52E-17
222.3,-5.57E-17
222.31,-5.61E-17
222.32,-5.65E-17
222.33,-5.71E-17
222.34,-5.82E-17
222.35,-5.94E-17
222.36,-6.00E-17
222.37,-6.05E-17
222.38,-6.13E-17
222.39,-6.12E-17
222.4,-6.12E-17
222.41,-6.22E-17
222.42,-6.32E-17
222.43,-6.41E-17
222.44,-6.52E-17
222.45,-6.62E-17
222.46,-6.68E-17
222.47,-6.70E-17
222.48,-6.67E-17
222.49,-6.74E-17
222.5,-6.92E-17
222.51,-7.07E-17
222.52,-7.15E-17
222.53,-7.24E-17
222.54,-7.38E-17
222.55,-7.57E-17
222.56,-7.68E-17
222.57,-7.71E-17
222.58,-7.76E-17
222.59,-7.88E-17
222.6,-7.99E-17
222.61,-8.04E-17
222.62,-8.09E-17
222.63,-8.14E-17
222.64,-8.16E-17
222.65,-8.22E-17
222.66,-8.33E-17
222.67,-8.44E-17
222.68,-8.53E-17
222.69,-8.55E-17
222.7,-8.49E-17
222.71,-8.45E-17
222.72,-8.50E-17
222.73,-8.56E-17
222.74,-8.62E-17
222.75,-8.73E-17
222.76,-8.81E-17
222.77,-8.85E-17
222.78,-8.84E-17
222.79,-8.84E-17
222.8,-8.89E-17
222.81,-8.97E-17
222.82,-9.03E-17
222.83,-9.07E-17
222.84,-9.16E-17
222.85,-9.30E-17
222.86,-9.36E-17
222.87,-9.34E-17
222.88,-9.38E-17
222.89,-9.48E-17
222.9,-9.53E-17
222.91,-9.55E-17
222.92,-9.59E-17
222.93,-9.61E-17
222.94,-9.66E-17
222.95,-9.77E-17
222.96,-9.89E-17
222.97,-9.99E-17
222.98,-1.01E-16
222.99,-1.02E-16
223,-1.02E-16
223.01,-1.02E-16
223.02,-1.02E-16
223.03,-1.04E-16
223.04,-1.06E-16
223.05,-1.07E-16
223.06,-1.07E-16
223.07,-1.08E-16
223.08,-1.09E-16
223.09,-1.11E-16
223.1,-1.12E-16
223.11,-1.14E-16
223.12,-1.14E-16
223.13,-1.14E-16
223.14,-1.14E-16
223.15,-1.15E-16
223.16,-1.15E-16
223.17,-1.16E-16
223.18,-1.17E-16
223.19,-1.18E-16
223.2,-1.18E-16
223.21,-1.18E-16
223.22,-1.18E-16
223.23,-1.18E-16
223.24,-1.20E-16
223.25,-1.20E-16
223.26,-1.20E-16
223.27,-1.20E-16
223.28,-1.22E-16
223.29,-1.22E-16
223.3,-1.23E-16
223.31,-1.23E-16
223.32,-1.24E-16
223.33,-1.25E-16
223.34,-1.25E-16
223.35,-1.25E-16
223.36,-1.24E-16
223.37,-1.24E-16
223.38,-1.24E-16
223.39,-1.24E-16
223.4,-1.25E-16
223.41,-1.26E-16
223.42,-1.26E-16
223.43,-1.27E-16
223.44,-1.28E-16
223.45,-1.28E-16
223.46,-1.27E-16
223.47,-1.27E-16
223.48,-1.27E-16
223.49,-1.27E-16
223.5,-1.27E-16
223.51,-1.28E-16
223.52,-1.28E-16
223.53,-1.29E-16
223.54,-1.31E-16
223.55,-1.32E-16
223.56,-1.32E-16
223.57,-1.31E-16
223.58,-1.31E-16
223.59,-1.32E-16
223.6,-1.32E-16
223.61,-1.33E-16
223.62,-1.33E-16
223.63,-1.33E-16
223.64,-1.33E-16
223.65,-1.35E-16
223.66,-1.35E-16
223.67,-1.36E-16
223.68,-1.36E-16
223.69,-1.36E-16
223.7,-1.36E-16
223.71,-1.36E-16
223.72,-1.37E-16
223.73,-1.38E-16
223.74,-1.39E-16
223.75,-1.40E-16
223.76,-1.41E-16
223.77,-1.42E-16
223.78,-1.42E-16
223.79,-1.43E-16
223.8,-1.43E-16
223.81,-1.44E-16
223.82,-1.45E-16
223.83,-1.45E-16
223.84,-1.45E-16
223.85,-1.45E-16
223.86,-1.45E-16
223.87,-1.45E-16
223.88,-1.46E-16
223.89,-1.46E-16
223.9,-1.46E-16
223.91,-1.46E-16
223.92,-1.45E-16
223.93,-1.45E-16
223.94,-1.45E-16
223.95,-1.45E-16
223.96,-1.46E-16
223.97,-1.46E-16
223.98,-1.46E-16
223.99,-1.45E-16
224,-1.45E-16
224.01,-1.45E-16
224.02,-1.45E-16
224.03,-1.45E-16
224.04,-1.45E-16
224.05,-1.44E-16
224.06,-1.43E-16
224.07,-1.43E-16
224.08,-1.43E-16
224.09,-1.43E-16
224.1,-1.44E-16
224.11,-1.43E-16
224.12,-1.42E-16
224.13,-1.41E-16
224.14,-1.41E-16
224.15,-1.41E-16
224.16,-1.41E-16
224.17,-1.42E-16
224.18,-1.42E-16
224.19,-1.41E-16
224.2,-1.41E-16
224.21,-1.41E-16
224.22,-1.41E-16
224.23,-1.41E-16
224.24,-1.40E-16
224.25,-1.41E-16
224.26,-1.41E-16
224.27,-1.41E-16
224.28,-1.40E-16
224.29,-1.40E-16
224.3,-1.40E-16
224.31,-1.40E-16
224.32,-1.41E-16
224.33,-1.41E-16
224.34,-1.41E-16
224.35,-1.40E-16
224.36,-1.40E-16
224.37,-1.40E-16
224.38,-1.41E-16
224.39,-1.42E-16
224.4,-1.42E-16
224.41,-1.43E-16
224.42,-1.43E-16
224.43,-1.44E-16
224.44,-1.44E-16
224.45,-1.44E-16
224.46,-1.44E-16
224.47,-1.44E-16
224.48,-1.45E-16
224.49,-1.44E-16
224.5,-1.43E-16
224.51,-1.43E-16
224.52,-1.44E-16
224.53,-1.43E-16
224.54,-1.42E-16
224.55,-1.42E-16
224.56,-1.41E-16
224.57,-1.40E-16
224.58,-1.39E-16
224.59,-1.38E-16
224.6,-1.38E-16
224.61,-1.38E-16
224.62,-1.38E-16
224.63,-1.37E-16
224.64,-1.36E-16
224.65,-1.36E-16
224.66,-1.35E-16
224.67,-1.35E-16
224.68,-1.35E-16
224.69,-1.34E-16
224.7,-1.32E-16
224.71,-1.31E-16
224.72,-1.30E-16
224.73,-1.29E-16
224.74,-1.29E-16
224.75,-1.28E-16
224.76,-1.27E-16
224.77,-1.25E-16
224.78,-1.24E-16
224.79,-1.22E-16
224.8,-1.21E-16
224.81,-1.20E-16
224.82,-1.20E-16
224.83,-1.19E-16
224.84,-1.18E-16
224.85,-1.19E-16
224.86,-1.19E-16
224.87,-1.19E-16
224.88,-1.19E-16
224.89,-1.19E-16
224.9,-1.18E-16
224.91,-1.16E-16
224.92,-1.16E-16
224.93,-1.15E-16
224.94,-1.15E-16
224.95,-1.15E-16
224.96,-1.15E-16
224.97,-1.14E-16
224.98,-1.13E-16
224.99,-1.13E-16
225,-1.13E-16
225.01,-1.12E-16
225.02,-1.12E-16
225.03,-1.11E-16
225.04,-1.10E-16
225.05,-1.10E-16
225.06,-1.10E-16
225.07,-1.11E-16
225.08,-1.12E-16
225.09,-1.12E-16
225.1,-1.11E-16
225.11,-1.10E-16
225.12,-1.10E-16
225.13,-1.09E-16
225.14,-1.08E-16
225.15,-1.08E-16
225.16,-1.08E-16
225.17,-1.07E-16
225.18,-1.06E-16
225.19,-1.05E-16
225.2,-1.05E-16
225.21,-1.04E-16
225.22,-1.02E-16
225.23,-1.01E-16
225.24,-9.98E-17
225.25,-9.89E-17
225.26,-9.72E-17
225.27,-9.55E-17
225.28,-9.44E-17
225.29,-9.39E-17
225.3,-9.31E-17
225.31,-9.22E-17
225.32,-9.15E-17
225.33,-9.03E-17
225.34,-8.84E-17
225.35,-8.65E-17
225.36,-8.52E-17
225.37,-8.45E-17
225.38,-8.40E-17
225.39,-8.27E-17
225.4,-8.11E-17
225.41,-8.04E-17
225.42,-7.94E-17
225.43,-7.76E-17
225.44,-7.64E-17
225.45,-7.62E-17
225.46,-7.58E-17
225.47,-7.45E-17
225.48,-7.25E-17
225.49,-7.10E-17
225.5,-7.02E-17
225.51,-6.99E-17
225.52,-6.99E-17
225.53,-6.99E-17
225.54,-6.97E-17
225.55,-6.98E-17
225.56,-6.94E-17
225.57,-6.81E-17
225.58,-6.76E-17
225.59,-6.79E-17
225.6,-6.76E-17
225.61,-6.73E-17
225.62,-6.74E-17
225.63,-6.72E-17
225.64,-6.68E-17
225.65,-6.72E-17
225.66,-6.81E-17
225.67,-6.90E-17
225.68,-6.94E-17
225.69,-6.90E-17
225.7,-6.82E-17
225.71,-6.75E-17
225.72,-6.68E-17
225.73,-6.69E-17
225.74,-6.73E-17
225.75,-6.74E-17
225.76,-6.77E-17
225.77,-6.77E-17
225.78,-6.70E-17
225.79,-6.62E-17
225.8,-6.58E-17
225.81,-6.55E-17
225.82,-6.53E-17
225.83,-6.49E-17
225.84,-6.43E-17
225.85,-6.37E-17
225.86,-6.28E-17
225.87,-6.18E-17
225.88,-6.15E-17
225.89,-6.13E-17
225.9,-6.07E-17
225.91,-6.02E-17
225.92,-5.94E-17
225.93,-5.82E-17
225.94,-5.72E-17
225.95,-5.61E-17
225.96,-5.50E-17
225.97,-5.43E-17
225.98,-5.38E-17
225.99,-5.31E-17
226,-5.19E-17
226.01,-5.01E-17
226.02,-4.82E-17
226.03,-4.66E-17
226.04,-4.57E-17
226.05,-4.51E-17
226.06,-4.38E-17
226.07,-4.22E-17
226.08,-4.11E-17
226.09,-4.06E-17
226.1,-4.04E-17
226.11,-4.01E-17
226.12,-3.95E-17
226.13,-3.88E-17
226.14,-3.83E-17
226.15,-3.82E-17
226.16,-3.78E-17
226.17,-3.68E-17
226.18,-3.62E-17
226.19,-3.61E-17
226.2,-3.59E-17
226.21,-3.60E-17
226.22,-3.67E-17
226.23,-3.73E-17
226.24,-3.78E-17
226.25,-3.82E-17
226.26,-3.80E-17
